n80,2,13,3,12288,0.00012207,2.28882e-05,13,3
n80,3,13,3,40960,0.999878,0.00109838,13,3
n80,4,13,3,45056,0.999878,0.00208234,13,3
n80,5,13,3,16384,0.999878,0.00100684,13,3
n84,0,13,3,16320,0.999878,0.0114298,13,3
n84,1,13,3,48960,0.0311279,0.00973511,13,3
n84,2,13,3,16320,0.0311279,0.00389099,13,3
n84,3,13,3,48960,0.999878,0.0182428,13,3
n84,4,13,3,48960,0.999878,0.0172739,13,3
n84,5,13,3,16320,0.020752,0.00292206,13,3
n92,0,8,3,40960,0.999878,0.00213573,13,4
n92,1,8,3,24576,0.00012207,4.57764e-05,13,4
n92,2,8,3,57344,0.999878,0.00216625,13,4
n92,3,8,3,49152,0.999878,0.00215099,13,4
n92,4,8,3,8192,0.00012207,1.52588e-05,13,4
n92,5,8,3,16384,0.00012207,3.05176e-05,13,4
n114,0,13,3,16384,0.999756,0.000183046,12,3
n114,1,13,3,49152,0.999756,0.00213528,12,3
n114,2,13,3,16384,0.000244141,6.10352e-05,12,3
n114,3,13,3,49152,0.999756,0.0012812,12,3
n114,4,13,3,49152,0.999756,0.00225729,12,3
n114,5,13,3,16384,0.999756,0.00103712,12,3
n118,0,13,3,16384,0.999756,0.000152543,12,3
n118,1,13,3,40960,0.999756,0.00222677,12,3
n118,2,13,3,12288,0.000244141,4.57764e-05,12,3
n118,3,13,3,40960,0.999756,0.00128119,12,3
n118,4,13,3,45056,0.999756,0.00233354,12,3
n118,5,13,3,16384,0.999756,0.00109813,12,3
n129,0,8,3,40960,0.999756,0.00240979,12,4
n129,1,8,3,24576,0.000244141,9.15527e-05,12,4
n129,2,8,3,57344,0.999756,0.00247082,12,4
n129,3,8,3,49152,0.999756,0.0024403,12,4
n129,4,8,3,8192,0.000244141,3.05176e-05,12,4
n129,5,8,3,16384,0.000244141,6.10352e-05,12,4
n156,0,13,3,16384,0.999512,0.000289753,11,3
n156,1,13,3,40960,0.999512,0.00225639,11,3
n156,2,13,3,12288,0.000488281,9.15527e-05,11,3
n156,3,13,3,40960,0.999512,0.00144847,11,3
n156,4,13,3,45056,0.999512,0.00245459,11,3
n156,5,13,3,16384,0.999512,0.00109768,11,3
n160,0,13,3,16320,0.999512,0.0430421,11,3
n160,1,13,3,48960,0.124512,0.0389404,11,3
n160,2,13,3,16320,0.124512,0.015564,11,3
n160,3,13,3,48960,0.999512,0.0702943,11,3
n160,4,13,3,48960,0.999512,0.0664185,11,3
n160,5,13,3,16320,0.0830078,0.0116882,11,3
n166,0,13,3,16384,0.999512,0.000289753,11,3
n166,1,13,3,40960,0.999512,0.00266798,11,3
n166,2,13,3,12288,0.000488281,9.15527e-05,11,3
n166,3,13,3,40960,0.999512,0.00166188,11,3
n166,4,13,3,45056,0.999512,0.00286618,11,3
n166,5,13,3,16384,0.999512,0.00129585,11,3
n177,0,8,3,40960,0.999512,0.00303383,11,4
n177,1,8,3,24576,0.000488281,0.000183105,11,4
n177,2,8,3,57344,0.999512,0.0031559,11,4
n177,3,8,3,49152,0.999512,0.00309487,11,4
n177,4,8,3,8192,0.000488281,6.10352e-05,11,4
n177,5,8,3,16384,0.000488281,0.00012207,11,4
n206,0,13,3,16384,0.999023,0.000731468,10,3
n206,1,13,3,49152,0.999023,0.00268173,10,3
n206,2,13,3,16384,0.000976562,0.000244141,10,3
n206,3,13,3,49152,0.999023,0.0021944,10,3
n206,4,13,3,49152,0.999023,0.00316906,10,3
n206,5,13,3,16384,0.999023,0.0012188,10,3
n218,0,13,3,16384,0.999023,0.000518262,10,3
n218,1,13,3,40960,0.999023,0.00304699,10,3
n218,2,13,3,12288,0.000976562,0.000183105,10,3
n218,3,13,3,40960,0.999023,0.00210279,10,3
n218,4,13,3,45056,0.999023,0.00338215,10,3
n218,5,13,3,16384,0.999023,0.00146246,10,3
n224,0,13,3,16384,0.999023,0.000579178,10,3
n224,1,13,3,40960,0.999023,0.00368661,10,3
n224,2,13,3,12288,0.000976562,0.000183105,10,3
n224,3,13,3,40960,0.999023,0.00249875,10,3
n224,4,13,3,45056,0.999023,0.00408268,10,3
n224,5,13,3,16384,0.999023,0.00176704,10,3
n235,0,8,3,40960,0.999023,0.00444806,10,4
n235,1,8,3,24576,0.000976562,0.000366211,10,4
n235,2,8,3,57344,0.999023,0.0046922,10,4
n235,3,8,3,49152,0.999023,0.00457013,10,4
n235,4,8,3,8192,0.000976562,0.00012207,10,4
n235,5,8,3,16384,0.000976562,0.000244141,10,4
n269,0,13,3,16384,0.998047,0.00114185,9,3
n269,1,13,3,40960,0.998047,0.0031662,9,3
n269,2,13,3,12288,0.00195312,0.000366211,9,3
n269,3,13,3,40960,0.998047,0.00284702,9,3
n269,4,13,3,45056,0.998047,0.00394183,9,3
n269,5,13,3,16384,0.998047,0.00146103,9,3
n273,0,13,3,16320,0.998047,0.124771,9,3
n273,1,13,3,48960,0.498047,0.155762,9,3
n273,2,13,3,16320,0.498047,0.0622559,9,3
n273,3,13,3,48960,0.998047,0.23378,9,3
n273,4,13,3,48960,0.998047,0.218277,9,3
n273,5,13,3,16320,0.332031,0.0467529,9,3
n287,0,13,3,16384,0.998047,0.000974655,9,3
n287,1,13,3,40960,0.998047,0.00479251,9,3
n287,2,13,3,12288,0.00195312,0.000366211,9,3
n287,3,13,3,40960,0.998047,0.00353098,9,3
n287,4,13,3,45056,0.998047,0.00540096,9,3
n287,5,13,3,16384,0.998047,0.00223619,9,3
n293,0,13,3,16384,0.998047,0.00114185,9,3
n293,1,13,3,40960,0.998047,0.00603884,9,3
n293,2,13,3,12288,0.00195312,0.000366211,9,3
n293,3,13,3,40960,0.998047,0.00433654,9,3
n293,4,13,3,45056,0.998047,0.00681448,9,3
n293,5,13,3,16384,0.998047,0.00284415,9,3
n304,0,8,3,40960,0.998047,0.00760436,9,4
n304,1,8,3,24576,0.00195312,0.000732422,9,4
n304,2,8,3,57344,0.998047,0.00809264,9,4
n304,3,8,3,49152,0.998047,0.0078485,9,4
n304,4,8,3,8192,0.00195312,0.000244141,9,4
n304,5,8,3,16384,0.00195312,0.000488281,9,4
n342,0,13,3,16384,0.996094,0.00200605,8,3
n342,1,13,3,40960,0.996094,0.00631714,8,3
n342,2,13,3,12288,0.00390625,0.000732422,8,3
n342,3,13,3,40960,0.996094,0.00540876,8,3
n342,4,13,3,45056,0.996094,0.00759077,8,3
n342,5,13,3,16384,0.996094,0.00291443,8,3
n356,0,13,3,16384,0.996094,0.00191522,8,3
n356,1,13,3,40960,0.996094,0.00880003,8,3
n356,2,13,3,12288,0.00390625,0.000732422,8,3
n356,3,13,3,40960,0.996094,0.00660479,8,3
n356,4,13,3,45056,0.996094,0.00998282,8,3
n356,5,13,3,16384,0.996094,0.00411046,8,3
n362,0,13,3,16384,0.996094,0.00227857,8,3
n362,1,13,3,40960,0.996094,0.011404,8,3
n362,2,13,3,12288,0.00390625,0.000732422,8,3
n362,3,13,3,40960,0.996094,0.00828528,8,3
n362,4,13,3,45056,0.996094,0.0129502,8,3
n362,5,13,3,16384,0.996094,0.00539732,8,3
n413,0,13,3,16384,0.992188,0.00374055,7,3
n413,1,13,3,40960,0.992188,0.0112965,7,3
n413,2,13,3,12288,0.0078125,0.00146484,7,3
n413,3,13,3,40960,0.992188,0.0100348,7,3
n413,4,13,3,45056,0.992188,0.0135722,7,3
n413,5,13,3,16384,0.992188,0.00500226,7,3
n427,0,13,3,16384,0.992188,0.00374055,7,3
n427,1,13,3,40960,0.992188,0.016073,7,3
n427,2,13,3,12288,0.0078125,0.00146484,7,3
n427,3,13,3,40960,0.992188,0.0124381,7,3
n427,4,13,3,45056,0.992188,0.0183487,7,3
n427,5,13,3,16384,0.992188,0.00737548,7,3
n433,0,13,3,16384,0.992188,0.00452161,7,3
n433,1,13,3,40960,0.992188,0.0213602,7,3
n433,2,13,3,12288,0.0078125,0.00146484,7,3
n433,3,13,3,40960,0.992188,0.0158176,7,3
n433,4,13,3,45056,0.992188,0.0244169,7,3
n433,5,13,3,16384,0.992188,0.0100641,7,3
n476,0,13,3,16384,0.984375,0.00717306,6,3
n476,1,13,3,40960,0.984375,0.0212808,6,3
n476,2,13,3,12288,0.015625,0.00292969,6,3
n476,3,13,3,40960,0.984375,0.0189896,6,3
n476,4,13,3,45056,0.984375,0.0255241,6,3
n476,5,13,3,16384,0.984375,0.00946426,6,3
n490,0,13,3,16384,0.984375,0.00738001,6,3
n490,1,13,3,40960,0.984375,0.0305934,6,3
n490,2,13,3,12288,0.015625,0.00292969,6,3
n490,3,13,3,40960,0.984375,0.0238972,6,3
n490,4,13,3,45056,0.984375,0.0350437,6,3
n490,5,13,3,16384,0.984375,0.0140762,6,3
n538,0,13,3,16384,0.96875,0.0139065,5,3
n538,1,13,3,40960,0.96875,0.0408316,5,3
n538,2,13,3,12288,0.03125,0.00585938,5,3
n538,3,13,3,40960,0.96875,0.0365829,5,3
n538,4,13,3,45056,0.96875,0.0488787,5,3
n538,5,13,3,16384,0.96875,0.0181551,5,3
n550,0,13,3,16384,0.96875,0.0144644,5,3
n550,1,13,3,40960,0.96875,0.0587273,5,3
n550,2,13,3,12288,0.03125,0.00585938,5,3
n550,3,13,3,40960,0.96875,0.0461531,5,3
n550,4,13,3,45056,0.96875,0.0673323,5,3
n550,5,13,3,16384,0.96875,0.0270386,5,3
n594,0,13,3,16384,0.9375,0.0268669,4,3
n594,1,13,3,40960,0.9375,0.0779419,4,3
n594,2,13,3,12288,0.0625,0.0117188,4,3
n594,3,13,3,40960,0.9375,0.0703049,4,3
n594,4,13,3,45056,0.9375,0.0930901,4,3
n594,5,13,3,16384,0.9375,0.0345039,4,3
n643,0,13,3,16384,0.875,0.050293,3,3
n643,1,13,3,40960,0.875,0.144043,3,3
n643,2,13,3,12288,0.125,0.0234375,3,3
n643,3,13,3,40960,0.875,0.131077,3,3
n643,4,13,3,45056,0.875,0.170898,3,3
n643,5,13,3,16384,0.875,0.0632591,3,3
n40,0,13,3,24576,0.999969,0.00196445,15,3
n40,1,13,3,40960,3.05176e-05,1.90735e-05,15,3
n40,2,13,3,8192,3.05176e-05,3.8147e-06,15,3
n40,3,13,3,57344,0.999969,0.00197971,15,3
n40,4,13,3,57344,0.999969,0.00197971,15,3
n40,5,13,3,8192,3.05176e-05,3.8147e-06,15,3
n374,0,10,3,40960,0.00390625,0.00244141,8,3
n374,1,10,3,24576,0.996094,0.0136219,8,3
n374,2,10,3,57344,0.996094,0.0155751,8,3
n374,3,10,3,32768,0.00390625,0.00195312,8,3
n374,4,10,3,8192,0.00390625,0.000488281,8,3
n374,5,10,3,32768,0.996094,0.0141102,8,3
n85,0,5,4,8192,0.999878,4.57689e-05,13,4
n85,1,5,4,40960,0.999878,0.00202894,13,4
n85,2,5,4,16384,0.00012207,3.05176e-05,13,4
n85,3,5,4,8192,0.999878,0.000503421,13,4
n85,4,5,4,32768,0.999878,0.00204419,13,4
n85,5,5,4,40960,0.999878,0.00157129,13,4
n119,0,5,4,8192,0.999756,6.10203e-05,12,4
n119,1,5,4,40960,0.999756,0.00222677,12,4
n119,2,5,4,16384,0.000244141,6.10352e-05,12,4
n119,3,5,4,8192,0.999756,0.000549063,12,4
n119,4,5,4,32768,0.999756,0.00222676,12,4
n119,5,5,4,40960,0.999756,0.00173873,12,4
n161,0,5,4,8192,0.999512,0.000182986,11,4
n161,1,5,4,40960,0.999512,0.00225639,11,4
n161,2,5,4,16384,0.000488281,0.00012207,11,4
n161,3,5,4,8192,0.999512,0.00054884,11,4
n161,4,5,4,32768,0.999512,0.00231731,11,4
n161,5,5,4,40960,0.999512,0.00189054,11,4
n167,0,5,4,8192,0.999512,0.000106767,11,4
n167,1,5,4,40960,0.999512,0.00266798,11,4
n167,2,5,4,16384,0.000488281,0.00012207,11,4
n167,3,5,4,8192,0.999512,0.000670791,11,4
n167,4,5,4,32768,0.999512,0.00265267,11,4
n167,5,5,4,40960,0.999512,0.00210395,11,4
n219,0,5,4,8192,0.999023,0.000243902,10,4
n219,1,5,4,40960,0.999023,0.00304699,10,4
n219,2,5,4,16384,0.000976562,0.000244141,10,4
n219,3,5,4,8192,0.999023,0.00073123,10,4
n219,4,5,4,32768,0.999023,0.00304675,10,4
n219,5,5,4,40960,0.999023,0.00255966,10,4
n225,0,5,4,8192,0.999023,0.000198215,10,4
n225,1,5,4,40960,0.999023,0.00368661,10,4
n225,2,5,4,16384,0.000976562,0.000244141,10,4
n225,3,5,4,8192,0.999023,0.000944436,10,4
n225,4,5,4,32768,0.999023,0.00364068,10,4
n225,5,5,4,40960,0.999023,0.00294039,10,4
n274,0,5,4,8192,0.998047,0.000730515,9,4
n274,1,5,4,40960,0.998047,0.0031662,9,4
n274,2,5,4,16384,0.00195312,0.000488281,9,4
n274,3,5,4,8192,0.998047,0.000730515,9,4
n274,4,5,4,32768,0.998047,0.00340843,9,4
n274,5,5,4,40960,0.998047,0.0031662,9,4
n288,0,5,4,8192,0.998047,0.000396132,9,4
n288,1,5,4,40960,0.998047,0.00479251,9,4
n288,2,5,4,16384,0.00195312,0.000488281,9,4
n288,3,5,4,8192,0.998047,0.00121689,9,4
n288,4,5,4,32768,0.998047,0.00470036,9,4
n288,5,5,4,40960,0.998047,0.00397176,9,4
n294,0,5,4,8192,0.998047,0.000380933,9,4
n294,1,5,4,40960,0.998047,0.00603884,9,4
n294,2,5,4,16384,0.00195312,0.000488281,9,4
n294,3,5,4,8192,0.998047,0.00159687,9,4
n294,4,5,4,32768,0.998047,0.0059315,9,4
n294,5,5,4,40960,0.998047,0.00482291,9,4
n343,0,5,4,8192,0.996094,0.000972748,8,4
n343,1,5,4,40960,0.996094,0.00631714,8,4
n343,2,5,4,16384,0.00390625,0.000976562,8,4
n343,3,5,4,8192,0.996094,0.00145721,8,4
n343,4,5,4,32768,0.996094,0.00631332,8,4
n343,5,5,4,40960,0.996094,0.00583267,8,4
